name,smiles,predicted_activity,MolWt,MolLogP,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA,RingCount
4-{[4-(1-CYCLOPROPYL-2-METHYL-1H-IMIDAZOL-5-YL)PYRIMIDIN-2-YL]AMINO}-N-METHYLBENZENESULFONAMIDE,CNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CC3)n2)cc1,active,384.46500000000015,2.6351200000000006,6,7,2,101.8,4
"(S)-2-CHLORO-N-(1-(2-(2-HYDROXYETHYLAMINO)-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL)-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",O=C(CN1C(=O)[C@@H](NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO,active,446.91600000000017,1.6789999999999996,6,5,4,114.53000000000002,4
N-[[3-FLUORO-4-ETHOXY-PYRID-2-YL]ETHYL]-N'-[5-CHLORO-PYRIDYL]-THIOUREA,CCOc1ccnc(CCNC(=S)Nc2ccc(Cl)cn2)c1F,active,354.838,3.196900000000001,6,4,2,59.07,2
"(3R)-3-(FLUOROMETHYL)-N-(3,3,3-TRIFLUOROPROPYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",O=S(=O)(NCCC(F)(F)F)c1ccc2c(c1)CN[C@@H](CF)C2,active,340.3420000000001,1.9011,5,3,2,58.2,2
4-({[4-(3-METHYLBENZOYL)PYRIDIN-2-YL]AMINO}METHYL)BENZENECARBOXIMIDAMIDE,Cc1cccc(C(=O)c2ccnc(NCc3ccc(C(=N)N)cc3)c2)c1,active,344.41800000000006,3.517190000000001,6,4,3,91.86,3
"N-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide",Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1,active,347.41800000000006,4.221060000000003,4,4,1,68.02000000000001,4
"N-[(1S)-2-amino-1-phenylethyl]-5-(1H-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide",NC[C@@H](NC(=O)c1ccc(-c2ccnc3[nH]ccc23)s1)c1ccccc1,active,362.458,3.7212000000000023,5,4,3,83.79999999999998,4
"4-{[1-METHYL-2,4-DIOXO-6-(3-PHENYLPROP-1-YN-1-YL)-1,4-DIHYDROQUINAZOLIN-3(2H)-YL]METHYL}BENZOIC ACID",Cn1c(=O)n(Cc2ccc(C(=O)O)cc2)c(=O)c2cc(C#CCc3ccccc3)ccc21,active,424.4560000000002,3.0409000000000006,4,5,1,81.30000000000001,4
"(4R,5R)-5-AMINO-1-[2-(1,3-BENZODIOXOL-5-YL)ETHYL]-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-2-ONE",N[C@H]1CN(CCc2ccc3c(c2)OCO3)C(=O)C[C@@H]1c1cc(F)c(F)cc1F,active,392.377,2.7185000000000006,4,4,1,64.78999999999999,4
"4-{4-[(5-hydroxy-2-methylphenyl)amino]quinolin-7-yl}-1,3-thiazole-2-carbaldehyde",Cc1ccc(O)cc1Nc1ccnc2cc(-c3csc(C=O)n3)ccc12,active,361.4260000000001,4.928420000000002,4,6,2,75.11,4
"N-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide",Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1,active,347.41800000000006,4.160240000000003,5,4,1,68.02000000000001,4
"N~2~-1,3-BENZOXAZOL-2-YL-3-CYCLOHEXYL-N-{2-[(4-METHOXYPHENYL)AMINO]ETHYL}-L-ALANINAMIDE",COc1ccc(NCCNC(=O)[C@H](CC2CCCCC2)Nc2nc3ccccc3o2)cc1,active,436.55600000000015,4.815600000000003,10,6,3,88.42,4
5-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3cc(Cl)ccc3s2)C1=O,active,471.98800000000017,1.6811999999999998,5,6,1,96.02000000000001,4
6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3ccc(Cl)cc3s2)C1=O,active,471.98800000000017,1.6812000000000002,5,6,1,96.02000000000001,4
"2-fluoro-6-{[2-({2-methoxy-4-[(methylsulfonyl)methyl]phenyl}amino)-7H-pyrrolo[2,3-d]pyrimidin-4-yl]amino}benzamide",COc1cc(CS(C)(=O)=O)ccc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,active,484.5130000000002,3.2363,8,8,4,152.08999999999997,4
6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-(4-MORPHOLINYL)-2-OXO ETHYL]-2-OXO-3-PYRROLIDINYL}-2-NAPHTHALENESULFONAMIDE,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,active,465.9590000000002,1.6196999999999997,5,5,1,96.02000000000001,4
"2-[4-[4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl]iminocyclohexa-2,5-dien-1-yl]acetonitrile",N#CCC1C=CC(=Nc2nc(Nc3cc(C4CC4)[nH]n3)c3ccccc3n2)C=C1,active,381.44300000000004,4.702280000000003,5,6,2,102.64,5
N-METHYL-1-[4-(9H-PURIN-6-YL)PHENYL]METHANAMINE,CNCc1ccc(-c2ncnc3[nH]cnc23)cc1,active,239.282,1.7392999999999996,3,4,2,66.49000000000001,3
4-[(CYCLOPROPYLETHYNYL)OXY]-6-FLUORO-3-ISOPROPYLQUINOLIN-2(1H)-ONE,CC(C)c1c(OC#CC2CC2)c2cc(F)ccc2[nH]c1=O,active,285.318,3.540300000000002,2,2,1,42.09,3
6-CHLORO-4-(CYCLOHEXYLOXY)-3-PROPYLQUINOLIN-2(1H)-ONE,CCCc1c(OC2CCCCC2)c2cc(Cl)ccc2[nH]c1=O,active,319.832,4.845500000000004,4,2,1,42.09,3
6-Chloro-4-[(R)-cyclohexylsulfinyl]-3-propyl-2(1H)-quinolinone,CCCc1c([S@](=O)C2CCCCC2)c2cc(Cl)ccc2[nH]c1=O,active,351.899,4.5743000000000045,4,2,1,49.93,3
5-chloro-N-[(3R)-1-(2-{[2-fluoro-4-(2-oxopyridin-1(2H)-yl)phenyl]amino}-2-oxoethyl)pyrrolidin-3-yl]thiophene-2-carboxamide,O=C(CN1CC[C@@H](NC(=O)c2ccc(Cl)s2)C1)Nc1ccc(-n2ccccc2=O)cc1F,active,474.94500000000016,3.1343000000000014,6,6,2,83.44,4
"4-{4-[2-(1A,7A-DIMETHYL-4-OXY-OCTAHYDRO-1-OXA-4-AZA-CYCLOPROPA[A]NAPHTHALEN-4-YL) -ACETYLAMINO]-PHENYLCARBAMOYL}-BUTYRIC ACID",C[C@]12CCC[N@+]([O-])(CC(=O)Nc3ccc(NC(=O)CCCC(=O)O)cc3)[C@@H]1CC[C@@]1(C)O[C@@H]21,active,459.5430000000004,3.2531000000000017,8,5,3,131.08999999999997,4
5-CHLORO-6-METHYL-N-(2-PHENYLETHYL)-2-PYRIDIN-2-YLPYRIMIDIN-4-AMINE,Cc1nc(-c2ccccn2)nc(NCCc2ccccc2)c1Cl,active,324.81499999999994,4.155020000000003,5,4,1,50.7,3
"(1S,2S,5S)2-(4-GLUTARIDYLBENZYL)-5-PHENYL-1-CYCLOHEXANOL",O=C(O)CCCNC(=O)c1ccc([C@H]2CC[C@H](c3ccccc3)C[C@@H]2O)cc1,active,381.4720000000001,3.6934000000000022,7,3,3,86.63000000000001,3
4-(BENZHYDRYLOXY)-1-[3-(1H-TETRAAZOL-5-YL)PROPYL]PIPERIDINE,c1ccc(C(OC2CCN(CCCc3nnn[nH]3)CC2)c2ccccc2)cc1,active,377.4920000000001,3.4029000000000025,8,5,1,66.93,4
Harmine,COc1ccc2c(c1)[nH]c1c(C)nccc12,active,212.25199999999998,3.033120000000001,1,2,1,37.91,3
N-(2-OXOTETRAHYDROFURAN-3-YL)OCTANAMIDE,CCCCCCCC(=O)N[C@H]1CCOC1=O,active,227.30399999999997,1.7786,7,3,1,55.4,1
"2-butoxy-9-(2,6-difluorobenzyl)-N-(2-morpholin-4-ylethyl)-9H-purin-6-amine",CCCCOc1nc(NCCN2CCOCC2)c2ncn(Cc3c(F)cccc3F)c2n1,active,446.50200000000007,3.075800000000001,10,8,1,77.33,4
2-fluoro-4-[4-(4-fluorophenyl)-1H-pyrazol-3-yl]pyridine,Fc1ccc(-c2c[nH]nc2-c2ccnc(F)c2)cc1,active,257.243,3.416900000000001,2,2,1,41.57,3
SD-0006,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,active,397.86600000000016,2.8854000000000015,4,5,2,95.0,4
[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl}amino)phenyl]acetonitrile,N#CCc1ccc(Nc2nc(Nc3cc(C4CC4)[nH]n3)c3ccccc3n2)cc1,active,381.44300000000004,4.783580000000002,6,6,3,102.31,5
9-CYCLOPENTYL-6-[2-(3-IMIDAZOL-1-YL-PROPOXY)-PHENYLAMINO]-9H-PURINE-2-CARBONITRILE,N#Cc1nc(Nc2ccccc2OCCCn2ccnc2)c2ncn(C3CCCC3)c2n1,active,428.5000000000002,4.222280000000004,8,9,1,106.46999999999998,5
1-{2-[(4-CHLOROPHENYL)AMINO]-2-OXOETHYL}-N-(1-ISOPROPYLPIPERIDIN-4-YL)-1H-INDOLE-2-CARBOXAMIDE,CC(C)N1CCC(NC(=O)c2cc3ccccc3n2CC(=O)Nc2ccc(Cl)cc2)CC1,active,452.9860000000002,4.536000000000003,6,4,2,66.37,4
2-{4-[4-({4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-yl}amino)phenyl]piperazin-1-yl}-2-oxoethanol,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)n2)n1C(C)C,active,435.5320000000002,2.6139200000000002,6,8,2,99.41,4
[4-(4-PHENYL-PIPERIDIN-1-YL)-BENZENESULFONYLAMINO]-ACETIC ACID,O=C(O)CNS(=O)(=O)c1ccc(N2CCC(c3ccccc3)CC2)cc1,active,374.4620000000001,2.4335000000000004,6,4,2,86.71,3
"N~3~-[3-(1H-INDOL-6-YL)BENZYL]PYRIDINE-2,3-DIAMINE",Nc1ncccc1NCc1cccc(-c2ccc3cc[nH]c3c2)c1,active,314.392,4.424200000000003,4,3,3,66.72999999999999,4
4-{[5-chloro-4-(1H-indol-3-yl)pyrimidin-2-yl]amino}-N-ethylpiperidine-1-carboxamide,CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,active,398.89800000000014,3.884100000000002,4,4,3,85.94000000000001,4
"N-{(3S,4S)-4-[(6-AMINO-4-METHYLPYRIDIN-2-YL)METHYL]PYRROLIDIN-3-YL}-N'-(4-CHLOROBENZYL)ETHANE-1,2-DIAMINE",Cc1cc(N)nc(C[C@H]2CNC[C@H]2NCCNCc2ccc(Cl)cc2)c1,active,373.932,2.1355200000000005,8,5,4,75.0,3
"N-{(3R,4S)-4-[(6-amino-4-methylpyridin-2-yl)methyl]pyrrolidin-3-yl}-N'-(3-chlorobenzyl)ethane-1,2-diamine",Cc1cc(N)nc(C[C@H]2CNC[C@@H]2NCCNCc2cccc(Cl)c2)c1,active,373.932,2.1355200000000005,8,5,4,75.0,3
5-bromo-N-(3-chloro-2-(4-(prop-2-ynyl)piperazin-1-yl)phenyl)furan-2-carboxamide,C#CCN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,active,422.71000000000015,3.703000000000003,4,4,1,48.72,3
"(2S)-1,3-benzothiazol-2-yl{2-[(2-pyridin-3-ylethyl)amino]pyrimidin-4-yl}ethanenitrile",N#C[C@H](c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1,active,372.45700000000005,3.791380000000003,6,7,1,87.38000000000001,4
"2-{4-[(4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)amino]piperidin-1-yl}-N-methylacetamide",CNC(=O)CN1CCC(Nc2nccc(-c3cnc4ccccn34)n2)CC1,active,365.44100000000014,1.4135999999999995,5,7,2,87.45,4
CAP-1,Cc1ccc(NC(=O)NCCSCc2ccc(CN(C)C)o2)cc1Cl,active,381.9290000000001,4.357920000000004,8,4,2,57.510000000000005,2
"N~4~-methyl-N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine",COc1cc(Nc2nccc(N(C)c3ccc4c(C)n[nH]c4c3)n2)cc(OC)c1OC,active,420.4730000000002,4.198620000000003,7,8,2,97.42,4
PP-121,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,active,319.3720000000002,3.0669000000000013,2,6,2,98.29999999999998,5
"N-(2-chloro-6-methylphenyl)-8-[(3S)-3-methylpiperazin-1-yl]imidazo[1,5-a]quinoxalin-4-amine",Cc1cccc(Cl)c1Nc1nc2ccc(N3CCN[C@@H](C)C3)cc2n2cncc12,active,406.92100000000016,4.386020000000002,3,6,2,57.49000000000001,5
N-(3-TERT-BUTYL-1H-PYRAZOL-5-YL)-N'-{4-CHLORO-3-[(PYRIDIN-3-YLOXY)METHYL]PHENYL}UREA,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)c(COc3cccnc3)c2)[nH]n1,active,399.8820000000001,4.978600000000004,5,4,3,91.92999999999999,3
2-(1H-pyrazol-3-yl)-1H-benzimidazole,c1ccc2[nH]c(-c3cc[nH]n3)nc2c1,active,184.202,1.9529999999999994,1,2,2,57.36,3
4-[(2-{4-[(CYCLOPROPYLCARBAMOYL)AMINO]-1H-PYRAZOL-3-YL}-1H-BENZIMIDAZOL-6-YL)METHYL]MORPHOLIN-4-IUM,O=C(Nc1c[nH]nc1-c1nc2ccc(C[NH+]3CCOCC3)cc2[nH]1)NC1CC1,active,382.44800000000015,0.652,5,4,5,112.16,5
N-[4-CHLORO-3-(PYRIDIN-3-YLOXYMETHYL)-PHENYL]-3-FLUORO-,O=C(Nc1ccc(Cl)c(COc2cccnc2)c1)C1=C[C@H](F)C[C@@H](N2CCOCC2)C1,active,445.9220000000003,4.011600000000003,6,5,1,63.69,4
"(2S)-1-methyl-2-[(2S,4R)-2-methyl-4-phenylpentyl]piperidine",C[C@H](C[C@@H]1CCCCN1C)C[C@@H](C)c1ccccc1,active,259.437,4.690700000000005,5,1,0,3.24,2
N-[12-(1H-imidazol-1-yl)dodecanoyl]-L-leucine,CC(C)C[C@H](NC(=O)CCCCCCCCCCCn1ccnc1)C(=O)O,active,379.54499999999996,4.399600000000004,16,4,2,84.22,1
3-FLUORO-5-MORPHOLIN-4-YL-N-[3-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-5-YL]BENZAMIDE,O=C(Nc1ccc2[nH]cc(CCc3ccncc3)c2c1)c1cc(F)cc(N2CCOCC2)c1,active,444.5100000000002,4.576100000000004,6,4,2,70.25,5
N-({6-[(4-CYANO-2-FLUOROBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID,N#Cc1ccc(COc2ccc3cc(S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O)ccc3c2)c(F)c1,active,486.4770000000002,3.025880000000001,10,6,3,153.79,3
3-pyridin-4-yl-1H-indazole,c1ccc2c(-c3ccncc3)n[nH]c2c1,active,195.225,2.6248999999999993,1,2,1,41.57,3
"2-(methylamino)-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide",CNc1ccc(Sc2nncn2C)cc1C(=O)Nc1nc(C)cs1,active,360.4680000000001,3.025220000000001,5,8,2,84.73,3
"2-{4-[2-(2-AMINO-4-OXO-4,7-DIHYDRO-3H-PYRROLO[2,3-D]PYRIMIDIN-5-YL)-ETHYL]-BENZOYLAMINO}-3-METHYL-BUTYRIC ACID",CC(C)[C@H](NC(=O)c1ccc(CCc2c[nH]c3nc(N)[nH]c(=O)c23)cc1)C(=O)O,active,397.4350000000001,1.4575999999999993,7,5,5,153.95999999999998,3
"5-[(4-AMINOCYCLOHEXYL)AMINO]-7-(PROPAN-2-YLAMINO)PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE",CC(C)Nc1cc(N[C@H]2CC[C@H](N)CC2)nc2c(C#N)cnn12,active,313.40899999999993,2.1030799999999994,4,7,3,104.05999999999999,3
"4-{[(2,6-difluorophenyl)carbonyl]amino}-N-[(3S)-piperidin-3-yl]-1H-pyrazole-3-carboxamide",O=C(N[C@H]1CCCNC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,active,349.34100000000007,1.421999999999999,4,4,4,98.91,3
AT-7519,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,active,382.2510000000001,2.4505999999999997,4,4,4,98.91,3
"4-(5,11-DIOXO-5H-INDENO[1,2-C]ISOQUINOLIN-6(11H)-YL)BUTANOATE",O=C(O)CCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2,active,333.3430000000001,3.077700000000002,4,4,1,76.37,4
"(4R)-7-chloro-9-methyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile",Cn1c2c(c3ccc(Cl)cc31)[C@@H](C#N)C1(CCNCC1)NC2=O,active,328.80300000000005,2.304479999999999,0,4,2,69.85,4
"5-CHLORO-N-((1R,2S)-2-(4-(2-OXOPYRIDIN-1(2H)-YL)BENZAMIDO) CYCLOPENTYL)THIOPHENE-2-CARBOXAMIDE",O=C(N[C@H]1CCC[C@H]1NC(=O)c1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1,active,441.94000000000017,3.633300000000002,5,5,2,80.2,4
"4-(4-methoxy-1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine",COc1ccnc2[nH]cc(-c3ccnc(N)n3)c12,active,241.254,1.6106999999999998,2,5,2,89.71,3
"4-(4-propoxy-1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine",CCCOc1ccnc2[nH]cc(-c3ccnc(N)n3)c12,active,269.308,2.3909,4,5,2,89.71,3
N-Methylphenylalanyl-N-[(trans-4-aminocyclohexyl)methyl]-L-prolinamide,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC[C@H]1CC[C@H](N)CC1,active,386.5400000000002,1.4418000000000009,7,4,3,87.46000000000001,3
2-(4-CARCOXY-5-ISOPROPYLTHIAZOLYL)BENZOPIPERIDINE,CC(C)c1sc([C@@H]2Cc3ccccc3CN2)nc1C(=O)O,active,302.39900000000006,3.351700000000001,3,4,2,62.22,3
"2-AMINO-4-FLUORO-5-[(1-METHYL-1H-IMIDAZOL-2-YL)SULFANYL]-N-(1,3-THIAZOL-2-YL)BENZAMIDE",Cn1ccnc1Sc1cc(C(=O)Nc2nccs2)c(N)cc1F,active,349.41600000000005,3.0014000000000003,4,7,2,85.83,3
"N-{(1S,2R)-1-BENZYL-3-[(CYCLOPROPYLMETHYL)(2-FURYLSULFONYL)AMINO]-2-HYDROXYPROPYL}-N'-METHYLSUCCINAMIDE",CNC(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC1CC1)S(=O)(=O)c1ccco1,active,477.5830000000003,1.2949000000000002,13,6,3,128.95,3
"(1S,7S,8S,8AR)-1,2,3,7,8,8A-HEXAHYDRO-7-METHYL-8-[2-[(2R,4R)-TETRAHYDRO-4-HY DROXY-6-OXO-2H-PYRAN-2-YL]ETHYL]-1-NAPHTHALENOL",C[C@H]1C=CC2=CCC[C@H](O)[C@@H]2[C@H]1CC[C@H]1C[C@@H](O)CC(=O)O1,active,306.4020000000001,2.352500000000001,3,4,2,66.76,3
6-CYCLOHEXYLMETHYLOXY-2-(4'-HYDROXYANILINO)PURINE,Oc1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,active,339.39899999999994,3.7612000000000014,5,6,3,95.95,4
2'-deoxy-N-(naphthalen-1-ylmethyl)guanosine 5'-(dihydrogen phosphate),O=c1[nH]c(NCc2cccc3ccccc23)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,active,487.40900000000016,1.6425999999999998,7,9,5,171.81999999999996,5
4-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)--BENZAMIDE,NC(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,active,366.425,3.1545000000000014,6,6,3,118.81000000000002,4
"(1S)-1-CYCLOPROPYL-2-[(2S)-4-(2,5-DIFLUOROPHENYL)-2-PHENYL-2,5-DIHYDRO-1H-PYRROL-1-YL]-2-OXOETHANAMINE",N[C@H](C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1)C1CC1,active,354.4000000000001,3.6690000000000023,4,2,1,46.330000000000005,4
6-(CYCLOHEXYLMETHOXY)-8-ISOPROPYL-9H-PURIN-2-AMINE,CC(C)c1nc2c(OCC3CCCCC3)nc(N)nc2[nH]1,active,289.3829999999999,3.0176000000000007,4,5,2,89.71000000000001,3
3-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)-BENZENESULFONAMIDE,NS(=O)(=O)c1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1,active,402.4800000000002,2.7030000000000003,6,7,3,135.88,4
4-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}BUTANOIC ACID,O=C(O)CCCNC(=O)NC1CCCCC1,active,228.29199999999997,1.4830999999999996,5,2,3,78.43,1
6-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEXANOIC ACID,O=C(O)CCCCCNC(=O)NC1CCCCC1,active,256.346,2.2633,7,2,3,78.43,1
7-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEPTANOIC ACID,O=C(O)CCCCCCNC(=O)NC1CCCCC1,active,270.37300000000005,2.6534000000000004,8,2,3,78.43,1
"2-(2-CHLORO-4-FLUOROPHENOXY)-2-METHYL-N-[(1R,2S,3S,5S,7S)-5-(METHYLSULFONYL)-2-ADAMANTYL]PROPANAMIDE",CC(C)(Oc1ccc(F)cc1Cl)C(=O)N[C@@H]1[C@@H]2C[C@@H]3C[C@H]1C[C@@](S(C)(=O)=O)(C3)C2,active,443.96800000000036,3.744600000000003,5,4,1,72.47,5
"1-(2-cyclopropylethyl)-3-(1,1-dioxo-2H-1,2,4-benzothiadiazin-3-yl)-6-fluoro-4-hydroxy-2(1H)-quinolinone",O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cc(F)ccc2n1CCC1CC1,active,427.4570000000003,3.207300000000002,4,6,2,100.75999999999999,5
N-(PARA-GLUTARAMIDOPHENYL-ETHYL)-PIPERIDINIUM-N-OXIDE,O=C(O)CCCC(=O)Nc1ccc(CC[N+]2([O-])CCCCC2)cc1,active,334.41600000000017,2.921000000000001,8,3,2,89.46,2
"(3S)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2,4-benzothiadiazine 1,1-dioxide",Cc1cc2c(cc1S(=O)(=O)N1CCN(C)CC1)S(=O)(=O)N[C@@H](C1CCCC1)N2,active,428.58000000000015,1.1512199999999997,3,6,2,98.82000000000001,4
"(3R)-3-cyclopentyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide",CN1CCN(S(=O)(=O)c2ccc3c(c2)S(=O)(=O)N[C@@H](C2CCCC2)C3)CC1,active,413.56500000000034,1.0158999999999996,3,5,1,86.79,4
"(3R)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide",Cc1cc2c(cc1S(=O)(=O)N1CCN(C)CC1)S(=O)(=O)N[C@@H](C1CCCC1)C2,active,427.5920000000002,1.3243199999999997,3,5,1,86.79,4
"SUCCINIC ACID MONO-(13-METHYL-3-OXO-2,3,6,7,8,9,10,11,12,13,14,15,16,17-TETRADECAHYDRO-1H-CYCLOPENTA[A]PHENANTHREN-17-YL) ESTER",C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@H]2OC(=O)CCC(=O)O,active,374.47700000000015,3.9048000000000025,4,4,1,80.67,4
3-({2-[(4-{[6-(CYCLOHEXYLMETHOXY)-9H-PURIN-2-YL]AMINO}PHENYL)SULFONYL]ETHYL}AMINO)PROPAN-1-OL,O=S(=O)(CCNCCCO)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,active,488.6140000000004,2.8012999999999995,12,9,4,142.12,4
"N-[(2R)-2-{[(2S)-2-(1,3-benzoxazol-2-yl)pyrrolidin-1-yl]carbonyl}hexyl]-N-hydroxyformamide",CCCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1c1nc2ccccc2o1,active,359.42600000000004,3.1453000000000015,8,5,1,86.88000000000001,3
N-3-OXO-DODECANOYL-L-HOMOSERINE LACTONE,CCCCCCCCCC(=O)CC(=O)N[C@H]1CCOC1=O,active,297.39500000000004,2.5180000000000007,11,4,1,72.47,1
"N-1H-imidazol-2-yl-N'-[4-(1H-imidazol-2-ylamino)phenyl]benzene-1,4-diamine",c1c[nH]c(Nc2ccc(Nc3ccc(Nc4ncc[nH]4)cc3)cc2)n1,active,331.383,4.3636,6,5,5,93.45,4
4-chloro-N-(3-methoxypropyl)-N-[(3S)-1-(2-phenylethyl)piperidin-3-yl]benzamide,COCCCN(C(=O)c1ccc(Cl)cc1)[C@H]1CCCN(CCc2ccccc2)C1,active,414.97700000000026,4.525800000000005,9,3,0,32.78,3
"4-(2-(1H-IMIDAZOL-4-YL)ETHYLAMINO)-2-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",N#Cc1cnn2c(NCCc3cnc[nH]3)nc(Nc3ccccc3)nc12,active,345.37000000000006,2.11728,6,8,3,119.61000000000001,4
"N-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1H-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide",Cc1ccc(C(=O)NC2CC2)cc1Nc1cc(=O)n(C)c2c1cnn2-c1ccc(F)cc1F,active,449.4610000000001,3.946620000000003,5,6,2,80.95000000000002,5
"2-(CYCLOHEXYLMETHYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",N#Cc1cnn2c(Nc3ccccc3)nc(NCC3CCCCC3)nc12,active,347.4260000000003,3.7317800000000023,5,7,2,90.93,4
